,fermi_b,Run,altieri_entropy_index,graph_modularity
334,6.666666666666667,4,1.000868308606013,0.019412658560096524
239,4.747474747474747,4,1.8569923758547595,0.1286906741676782
234,4.646464646464646,4,2.0120109505368147,0.12841084581746115
384,7.6767676767676765,4,2.1707808644017077,0.016786898586513554
229,4.545454545454545,4,1.8470084489526513,0.19118990079999995
434,8.686868686868687,4,1.7771350983943135,0.01634864832850816
134,2.6262626262626263,4,1.5530125848885235,0.33434500295584224
140,2.727272727272727,4,1.9743341567734523,0.40089584854874954
428,8.585858585858587,4,1.7147349620864871,0.015013627863581291
144,2.8282828282828283,4,1.8252547006484994,0.40785343277885583
424,8.484848484848484,4,1.8295591319493334,0.01758773035822537
148,2.929292929292929,4,1.7190220865951837,0.46464616365013167
154,3.0303030303030303,4,1.9271996029577216,0.44151132920662745
419,8.383838383838384,4,1.791871358095913,0.019197737332542975
160,3.131313131313131,4,1.909195385607542,0.41415493477802884
414,8.282828282828282,4,1.8681171251686695,0.01768699970646992
169,3.3333333333333335,4,1.7391365822879095,0.4546729573548528
174,3.4343434343434343,4,2.0187744490021227,0.42594636032124567
123,2.4242424242424243,4,1.7459183175037225,0.48885255144086753
178,3.5353535353535355,4,1.7972097562315394,0.27018182510499794
184,3.6363636363636362,4,1.8325817940186853,0.3899759312458106
187,3.7373737373737375,4,1.745143921872058,0.4192931341482816
404,8.080808080808081,4,1.9885037688161187,0.01816948163086371
194,3.8383838383838382,4,1.7295870271744693,0.3985547633751837
399,7.979797979797979,4,1.7787914334726098,0.018570476132802535
199,3.9393939393939394,4,1.7835220141116463,0.37643903530906064
203,4.040404040404041,4,2.0221948598392254,0.3281977294217029
394,7.878787878787879,4,2.029157790555657,0.015081874825446873
209,4.141414141414141,4,1.6401446956090995,0.4241878771627311
214,4.242424242424242,4,1.8317758360528757,0.33129448801152334
389,7.777777777777778,4,2.1137660062344223,0.019026666528835334
219,4.343434343434343,4,1.6487074901813017,0.13327357922764993
223,4.444444444444445,4,1.5991175209247286,0.2546036050176899
409,8.181818181818182,4,1.5972259955057393,0.017943487995876993
249,4.94949494949495,4,1.4034277938639275,0.04098370810959007
