,fermi_alpha,Run,altieri_entropy_index,graph_modularity
174,4.747474747474747,4,1.8040860116065984,0.445500849922305
104,3.6161616161616164,4,1.8532947253179386,0.46465731276289757
329,7.252525252525253,4,1.7649973101363035,0.39946783159868177
393,8.303030303030305,4,1.7379072943755862,0.2507208882394212
108,3.6969696969696972,4,1.940378378742506,0.40451669151934616
404,8.464646464646465,4,1.7794143045516069,0.3749297147865917
309,6.92929292929293,4,1.8226415363012256,0.43520995938740803
420,8.707070707070708,4,1.730560495538798,0.3470072735057255
79,3.212121212121212,4,1.822902940281142,0.4503412776307786
169,4.666666666666667,4,1.8995776373392421,0.3860851810182448
250,5.95959595959596,4,1.5815549205796693,0.34713510233816225
443,9.11111111111111,4,1.8604300330183987,0.42773687826481266
294,6.686868686868687,4,1.851232579161043,0.39493153134649817
59,2.888888888888889,4,1.8216602760643619,0.3703999427153617
124,3.9393939393939394,4,1.6064597920010326,0.3061519095264942
204,5.232323232323233,4,2.0072732506451993,0.40672171100130833
437,9.030303030303031,4,1.9145265561650944,0.4657065047310399
64,2.9696969696969697,4,1.7527399465596862,0.32994702813680965
159,4.505050505050505,4,1.8402380070771167,0.45887598237661054
434,8.94949494949495,4,1.6393702653789455,0.4286338682241716
299,6.767676767676768,4,1.487752429819312,0.22009994323070617
68,3.0505050505050506,4,2.1707321164057842,0.37099289395959906
199,5.151515151515152,4,1.729680890909681,0.4231630436156276
339,7.414141414141414,4,1.756290837513171,0.4257265113009809
429,8.868686868686869,4,1.792083450127624,0.4631685375615421
144,4.262626262626263,4,1.6748159707696968,0.37596304130719216
304,6.848484848484849,4,1.765353846292792,0.4355985421141121
75,3.1313131313131315,4,1.6620405733171293,0.3645381279360811
425,8.787878787878789,4,2.0868925388527146,0.28285411501589924
194,5.070707070707071,4,2.1870268059051017,0.4091431049158164
380,8.060606060606062,4,0.6310393585147906,0.12314071930798284
118,3.858585858585859,4,2.080022560221138,0.4269752587206762
289,6.606060606060606,4,1.800967419938449,0.40241318398306214
499,10.0,4,1.4033745752041415,0.38600889705445723
