,fermi_alpha,Run,altieri_entropy_index,graph_modularity
350,6.96969696969697,4,1.780653729126385,0.42714395922263104
354,7.070707070707071,4,1.7378549011088786,0.3988794244676431
359,7.171717171717171,4,1.8019358309529243,0.4508873315017051
364,7.2727272727272725,4,2.0598105456569824,0.4345361564190642
368,7.373737373737374,4,1.8290215413596282,0.4394455111346526
374,7.474747474747475,4,1.8719108222801868,0.37656347242865873
379,7.575757575757575,4,1.8432815615133762,0.4458284939126359
384,7.6767676767676765,4,2.189962073505564,0.3815961783980828
390,7.777777777777778,4,0.5988144974591023,0.10547171267566074
393,7.878787878787879,4,1.7960217568440324,0.48424040134709573
399,7.979797979797979,4,2.08018457584512,0.43513034377517384
404,8.080808080808081,4,1.7003763478650067,0.4759822315519999
318,6.363636363636363,4,1.71180441378065,0.4775689178950606
204,4.040404040404041,4,1.7943278798864282,0.42947121468111304
314,6.262626262626262,4,1.3867246770848398,0.34200296753547893
304,6.0606060606060606,4,1.4100146771959694,0.2496576499211731
214,4.242424242424242,4,2.094237876662842,0.42675961281607433
219,4.343434343434343,4,1.8166194770756212,0.48981163552899576
224,4.444444444444445,4,1.8406536029825062,0.4500902557938283
229,4.545454545454545,4,1.14243393256221,0.2226494372540017
234,4.646464646464646,4,2.178659143121406,0.41495032456023473
239,4.747474747474747,4,2.1836567412924226,0.43502292709381174
243,4.848484848484849,4,1.8917584140032233,0.4210724277472353
255,5.05050505050505,4,1.6406655906202636,0.28530698578396313
259,5.151515151515151,4,2.153909166302285,0.4523784783621807
264,5.252525252525253,4,1.7411795456301142,0.38214103382230385
269,5.353535353535354,4,1.6526396019992318,0.40931728845963083
273,5.454545454545454,4,1.9826914084202267,0.2767109496583923
279,5.555555555555555,4,1.85904559869588,0.44409114120988846
285,5.656565656565657,4,1.8437160702170863,0.4727332349799287
289,5.757575757575758,4,2.0002141593108673,0.4689022087544844
293,5.858585858585858,4,1.8983817649412822,0.41932446598259304
300,5.959595959595959,4,1.9554193944083298,0.392288125178081
309,6.161616161616162,4,1.7843449804520162,0.46547253453060317
499,10.0,4,1.7282407731755964,0.3106320169999104
