,happiness_threshold,Run,altieri_entropy_index,graph_modularity
415,0.8282828282828284,4,1.125842224282066,0.2036485392244912
198,0.393939393939394,4,1.9317671565912387,0.38718880182503473
208,0.4141414141414142,4,1.4556022460087181,0.24593250798976837
324,0.6464646464646465,4,1.911456962055251,0.460097713824304
327,0.6565656565656566,4,1.8388870019881653,0.3633988585708858
334,0.6666666666666667,4,1.6919074620317558,0.4313822231527411
339,0.6767676767676768,4,1.7932271797565684,0.4446914057244242
345,0.686868686868687,4,1.9579097636415572,0.38730648281145263
349,0.696969696969697,4,1.8344678790539932,0.37146422498325565
355,0.7070707070707072,4,1.0836435675265104,0.15296467456579707
359,0.7171717171717172,4,1.9697124682982512,0.4560168383632621
364,0.7272727272727273,4,1.630686154845837,0.4284477177649967
368,0.7373737373737375,4,2.0815969599024866,0.447438167566401
374,0.7474747474747475,4,2.0725958445455173,0.3778854168606795
378,0.7575757575757577,4,1.876205027492436,0.4729316011233731
384,0.7676767676767677,4,1.787770182974893,0.46286365424445086
390,0.7777777777777778,4,1.9217832601327773,0.4537657637596933
393,0.787878787878788,4,1.6567603738411723,0.3726769755817574
399,0.797979797979798,4,1.7552562243243488,0.4099321725359161
404,0.8080808080808082,4,1.3444992791844514,0.37896436825080826
320,0.6363636363636365,4,1.8268667774330771,0.4536422242104061
204,0.4040404040404041,4,1.7801797264860775,0.4815388540850566
315,0.6262626262626263,4,1.532926996202566,0.2919872923069056
304,0.6060606060606061,4,2.097240897963314,0.33966459319491404
212,0.42424242424242425,4,2.1556770009417776,0.44732866985611175
219,0.43434343434343436,4,2.010533140881336,0.31284532009736776
224,0.4444444444444445,4,1.893681898426826,0.47000225707011345
228,0.4545454545454546,4,1.8815675551810336,0.3726727184044434
234,0.4646464646464647,4,1.8165639908975755,0.3380384438879055
240,0.4747474747474748,4,1.6460496585559152,0.36228323986977284
245,0.48484848484848486,4,1.665978304937021,0.39782262656035416
252,0.5050505050505051,4,1.661967688521836,0.48619673806379177
259,0.5151515151515152,4,1.7285281818174425,0.3883189859162164
264,0.5252525252525253,4,1.5344789208919223,0.26624735935429933
269,0.5353535353535354,4,1.6833631534516431,0.49207259317401725
274,0.5454545454545455,4,1.9233166884462938,0.3999016065134083
279,0.5555555555555556,4,1.7261590206566382,0.4258022327987102
285,0.5656565656565657,4,1.6800830575460974,0.33865595460922526
289,0.5757575757575758,4,1.6271424785961957,0.3984941715539222
294,0.595959595959596,4,1.7970739577683377,0.46618563825750337
297,0.5858585858585859,4,1.4995702772886854,0.3838834439584602
309,0.6161616161616162,4,2.168182059032584,0.3698148520242963
499,1.0,4,1.8410139709199338,0.47051468033428323
