,fermi_alpha,fermi_b,social_factor,connections_per_step,opinion_max_diff,happiness_threshold,Run,Altieri Entropy Index,Leibovici Entropy Index,Network Modularity
19,6.46875,5.6640625,0.49609375,1,3.35546875,0.75390625,1,0.13944498188152263,0.12652677450329858,0.0559435267847111
10,2.46875,0.6640625,0.99609375,3,7.85546875,0.28515625,1,0.24843272267481362,0.1748082642190057,0.06893504244546515
6,2.46875,0.6640625,0.99609375,3,8.62890625,0.25390625,1,0.33792827041690454,0.22060150980830354,0.07090657209279468
87,8.46875,3.1640625,0.74609375,4,1.87890625,0.50390625,1,1.671305780688811,1.3292058295495788,0.4247632146047465
1,2.46875,0.6640625,0.99609375,4,7.85546875,0.25390625,1,1.4085761937696657,0.9481944095618627,0.25665696657632714
26,6.53125,5.6640625,0.49609375,1,3.35546875,0.75390625,1,0.22381545375159545,0.16404373293396743,0.05792070222615565
72,8.46875,3.2421875,0.74609375,4,1.10546875,0.50390625,2,2.1025558646938944,1.7112614152928491,0.4401104593192729
2,2.46875,0.6640625,0.99609375,4,7.85546875,0.25390625,2,0.348862113832154,0.243651504466507,0.05725188242838674
57,6.53125,0.7421875,0.40234375,2,4.12890625,0.78515625,2,0.31396235674801215,0.17184605568820568,0.05522036733456989
52,6.46875,5.6640625,0.49609375,1,3.35546875,0.78515625,2,0.2584164614725959,0.23613152138613092,0.05783175020019956
7,2.46875,0.6640625,0.99609375,3,8.62890625,0.25390625,2,0.24592753057476466,0.18377120216306886,0.06678823981935643
97,4.53125,3.2421875,0.15234375,1,1.87890625,0.53515625,2,2.109662781405872,1.7043369483887871,0.42358205044441216
12,2.46875,0.6640625,0.99609375,3,7.85546875,0.28515625,2,0.24685618413886298,0.16612475504948065,0.06822753707151594
27,6.53125,5.6640625,0.49609375,1,3.35546875,0.75390625,2,0.11332201169397281,0.10125582888936173,0.056177422091814415
77,8.46875,3.1640625,0.15234375,4,1.10546875,0.50390625,2,2.0287920598090388,1.631346456649515,0.25950749566052334
86,8.46875,3.1640625,0.74609375,4,1.87890625,0.50390625,2,1.5395160241786798,1.2430437078564667,0.42306411579035125
62,8.46875,3.1640625,0.74609375,4,1.10546875,0.50390625,2,2.1845752444299262,1.7794284894584402,0.2865018091763803
42,6.46875,5.6640625,0.49609375,2,3.35546875,0.75390625,2,0.32796351037363425,0.28193434072525836,0.026792926380204606
18,2.53125,5.7421875,0.90234375,4,8.62890625,0.28515625,2,0.1975737236484942,0.13877992464427347,0.0
21,6.46875,5.6640625,0.49609375,1,3.35546875,0.75390625,2,0.1302145439655788,0.11453587614942866,0.05780277466540065
37,6.46875,5.6640625,0.40234375,1,3.35546875,0.75390625,2,0.2756049545608412,0.24678611130197645,0.057037205109060386
90,8.46875,3.1640625,0.74609375,4,1.10546875,0.53515625,2,2.065047049281482,1.6417264412054444,0.3554851256756906
82,8.46875,3.1640625,0.74609375,1,1.10546875,0.50390625,2,2.117500106636262,1.7252897787159576,0.46228403126504525
32,6.46875,0.7421875,0.49609375,1,3.35546875,0.75390625,2,0.3888232219205329,0.22584806983801928,0.10297038402395128
47,6.46875,5.6640625,0.49609375,1,4.12890625,0.75390625,2,0.16417086459990565,0.16163676866905086,0.05778542857931443
67,4.53125,3.1640625,0.74609375,4,1.10546875,0.50390625,2,2.179711011476879,1.7702200203388376,0.48644613284393906
68,4.53125,3.1640625,0.74609375,4,1.10546875,0.50390625,3,2.0759456570390546,1.6973142319879218,0.32498469154083554
0,2.46875,0.6640625,0.99609375,4,7.85546875,0.25390625,3,0.4223811522480147,0.3150193753120212,0.09580586672169976
78,8.46875,3.1640625,0.15234375,4,1.10546875,0.50390625,3,2.111128924783335,1.7136354830732368,0.2864778777679116
88,8.46875,3.1640625,0.74609375,4,1.87890625,0.50390625,3,1.43775888073128,1.146772284933162,0.4936216576261465
93,8.46875,3.1640625,0.74609375,4,1.10546875,0.53515625,3,2.1600937559047115,1.7440125721953095,0.3222630830764792
73,8.46875,3.2421875,0.74609375,4,1.10546875,0.50390625,3,2.166527264776229,1.7447965375989152,0.30550139402464815
83,8.46875,3.1640625,0.74609375,1,1.10546875,0.50390625,3,2.1792740430748143,1.772767573948299,0.3471743829874787
49,6.46875,5.6640625,0.49609375,1,4.12890625,0.75390625,3,0.09358232187874324,0.11232596540838738,0.057448516073811386
63,8.46875,3.1640625,0.74609375,4,1.10546875,0.50390625,3,2.19422201276582,1.780385277548816,0.253015051874941
8,2.46875,0.6640625,0.99609375,3,8.62890625,0.25390625,3,0.25681451135781974,0.1862401565139569,0.07507143315835005
13,2.46875,0.6640625,0.99609375,3,7.85546875,0.28515625,3,0.25807398931870873,0.1794491863641198,0.07381822168362606
16,2.53125,5.7421875,0.90234375,4,8.62890625,0.28515625,3,0.1970612734927447,0.15928971866576275,0.0
23,6.46875,5.6640625,0.49609375,1,3.35546875,0.75390625,3,0.22687691280708497,0.17611708292504774,0.0552182715030052
29,6.53125,5.6640625,0.49609375,1,3.35546875,0.75390625,3,0.19361803240917333,0.18790167040372652,0.05873817226303757
38,6.46875,5.6640625,0.40234375,1,3.35546875,0.75390625,3,0.05982507960758728,0.0686285633683164,0.05773497547638753
43,6.46875,5.6640625,0.49609375,2,3.35546875,0.75390625,3,0.2769793935269869,0.2763733737911263,0.02745719986013197
33,6.46875,0.7421875,0.49609375,1,3.35546875,0.75390625,3,0.3211226231395501,0.21735789539509115,0.1061675511777311
98,4.53125,3.2421875,0.15234375,1,1.87890625,0.53515625,3,2.1730346348137144,1.7456049778035123,0.3279404331898994
58,6.53125,0.7421875,0.40234375,2,4.12890625,0.78515625,3,0.3079165583621276,0.19236760406556566,0.05062666913845771
53,6.46875,5.6640625,0.49609375,1,3.35546875,0.78515625,3,0.17022458666676432,0.13941857469116137,0.058828975857134494
46,6.46875,5.6640625,0.49609375,2,3.35546875,0.75390625,4,0.08820407490462297,0.07975043694708482,0.02830261011064693
5,2.46875,0.6640625,0.99609375,4,7.85546875,0.25390625,4,0.42716190796768455,0.284352932804378,0.05892490601483921
96,8.46875,3.1640625,0.74609375,4,1.10546875,0.53515625,4,2.140871322129008,1.7469747399854292,0.4540330294707493
69,4.53125,3.1640625,0.74609375,4,1.10546875,0.50390625,4,2.1646521083313743,1.7719310963342503,0.3190232416266281
9,2.46875,0.6640625,0.99609375,3,8.62890625,0.25390625,4,0.8408945677354794,0.5911255770353739,0.14051848430109268
59,6.53125,0.7421875,0.40234375,2,4.12890625,0.78515625,4,0.2716481467450906,0.20363596813236837,0.05303010532151475
14,2.46875,0.6640625,0.99609375,3,7.85546875,0.28515625,4,0.14676889946827723,0.09920500425836526,0.06299621351901008
22,2.53125,5.7421875,0.90234375,4,8.62890625,0.28515625,4,0.1539813047993379,0.1272848996504763,0.0
89,8.46875,3.1640625,0.74609375,4,1.87890625,0.50390625,4,1.678649406798325,1.3768372365682708,0.46846055275551735
54,6.46875,5.6640625,0.49609375,1,3.35546875,0.78515625,4,0.18965448786171182,0.1454694814329323,0.05659416855026303
24,6.46875,5.6640625,0.49609375,1,3.35546875,0.75390625,4,0.14347554320195874,0.10517604837855356,0.057192534941343416
30,6.53125,5.6640625,0.49609375,1,3.35546875,0.75390625,4,0.18078645898459375,0.16315389671704306,0.05430590678172065
84,8.46875,3.1640625,0.74609375,1,1.10546875,0.50390625,4,2.1640267081878046,1.761205349161171,0.3658344482887949
64,8.46875,3.1640625,0.74609375,4,1.10546875,0.50390625,4,2.09562133162995,1.7076200532395478,0.29986765982228936
34,6.46875,0.7421875,0.49609375,1,3.35546875,0.75390625,4,0.4019614349342379,0.2665182444979094,0.09975000533002444
39,6.46875,5.6640625,0.40234375,1,3.35546875,0.75390625,4,0.2051675060950462,0.2155795002110447,0.05790995565649247
79,8.46875,3.1640625,0.15234375,4,1.10546875,0.50390625,4,2.1848979534872237,1.7717396781625192,0.322424531802761
75,8.46875,3.2421875,0.74609375,4,1.10546875,0.50390625,4,1.9933782796044084,1.6473817646874807,0.25783585094992
48,6.46875,5.6640625,0.49609375,1,4.12890625,0.75390625,4,0.26783653000241014,0.23882126883160346,0.057359300230387
99,4.53125,3.2421875,0.15234375,1,1.87890625,0.53515625,4,1.9167136780402418,1.5574395809522028,0.2861404356338056
